370.00 297.00 484.00 
370.00 297.00 484.00 
348.00 293.00 487.00 
348.00 293.00 487.00 
336.00 295.00 495.00 
336.00 295.00 495.00 
340.00 291.00 517.00 
340.00 291.00 517.00 
362.00 291.00 535.00 
362.00 291.00 535.00 
378.00 298.00 507.00 
378.00 298.00 507.00 
393.00 303.00 503.00 
393.00 303.00 503.00 
401.00 300.00 509.00 
401.00 300.00 509.00 
437.00 289.00 491.00 
437.00 289.00 491.00 
444.00 275.00 518.00 
444.00 275.00 518.00 
441.00 254.00 542.00 
294.00 266.00 474.00 
294.00 266.00 474.00 
306.00 276.00 472.00 
306.00 276.00 472.00 
299.00 267.00 467.00 
299.00 267.00 467.00 
296.00 265.00 483.00 
296.00 265.00 483.00 
296.00 257.00 473.00 
296.00 257.00 473.00 
292.00 262.00 507.00 
292.00 262.00 507.00 
293.00 263.00 498.00 
293.00 263.00 498.00 
302.00 269.00 464.00 
302.00 269.00 464.00 
325.00 278.00 441.00 
325.00 278.00 441.00 
362.00 278.00 417.00 
362.00 278.00 417.00 
376.00 275.00 416.00 
376.00 275.00 416.00 
396.00 268.00 412.00 
396.00 268.00 412.00 
414.00 272.00 428.00 
414.00 272.00 428.00 
423.00 285.00 455.00 
423.00 285.00 455.00 
431.00 287.00 496.00 
431.00 287.00 496.00 
427.00 282.00 519.00 
427.00 282.00 519.00 
415.00 295.00 534.00 
415.00 295.00 534.00 
414.00 292.00 532.00 
414.00 292.00 532.00 
414.00 294.00 531.00 
414.00 294.00 531.00 
397.00 305.00 516.00 
397.00 305.00 516.00 
371.00 300.00 519.00 
371.00 300.00 519.00 
342.00 296.00 513.00 
342.00 296.00 513.00 
332.00 296.00 499.00 
332.00 296.00 499.00 
324.00 287.00 474.00 
324.00 287.00 474.00 
311.00 286.00 461.00 
311.00 286.00 461.00 
316.00 274.00 440.00 
316.00 274.00 440.00 
312.00 271.00 438.00 
312.00 271.00 438.00 
300.00 268.00 464.00 
300.00 268.00 464.00 
295.00 265.00 497.00 
295.00 265.00 497.00 
305.00 257.00 536.00 
305.00 257.00 536.00 
331.00 257.00 544.00 
331.00 257.00 544.00 
354.00 266.00 555.00 
354.00 266.00 555.00 
369.00 268.00 559.00 
369.00 268.00 559.00 
414.00 269.00 554.00 
414.00 269.00 554.00 
440.00 256.00 533.00 
440.00 256.00 533.00 
449.00 259.00 526.00 
449.00 259.00 526.00 
447.00 273.00 504.00 
447.00 273.00 504.00 
429.00 291.00 499.00 
429.00 291.00 499.00 
412.00 296.00 497.00 
412.00 296.00 497.00 
413.00 297.00 491.00 
413.00 297.00 491.00 
413.00 297.00 491.00 
419.00 300.00 481.00 
419.00 300.00 481.00 
423.00 299.00 469.00 
423.00 299.00 469.00 
405.00 295.00 449.00 
405.00 295.00 449.00 
403.00 300.00 456.00 
403.00 300.00 456.00 
384.00 308.00 465.00 
384.00 308.00 465.00 
374.00 310.00 472.00 
374.00 310.00 472.00 
366.00 300.00 463.00 
366.00 300.00 463.00 
362.00 295.00 456.00 
362.00 295.00 456.00 
359.00 297.00 455.00 
359.00 297.00 455.00 
356.00 297.00 461.00 
356.00 297.00 461.00 
346.00 295.00 458.00 
346.00 295.00 458.00 
338.00 291.00 481.00 
338.00 291.00 481.00 
340.00 292.00 488.00 
340.00 292.00 488.00 
342.00 293.00 510.00 
342.00 293.00 510.00 
350.00 295.00 517.00 
350.00 295.00 517.00 
378.00 293.00 526.00 
378.00 293.00 526.00 
383.00 288.00 536.00 
383.00 288.00 536.00 
407.00 291.00 521.00 
407.00 291.00 521.00 
399.00 311.00 492.00 
399.00 311.00 492.00 
400.00 299.00 480.00 
400.00 299.00 480.00 
387.00 303.00 457.00 
387.00 303.00 457.00 
383.00 297.00 450.00 
383.00 297.00 450.00 
379.00 301.00 451.00 
379.00 301.00 451.00 
388.00 302.00 469.00 
388.00 302.00 469.00 
360.00 301.00 488.00 
360.00 301.00 488.00 
358.00 300.00 498.00 
358.00 300.00 498.00 
366.00 301.00 506.00 
366.00 301.00 506.00 
367.00 300.00 502.00 
367.00 300.00 502.00 
364.00 297.00 488.00 
364.00 297.00 488.00 
364.00 297.00 482.00 
364.00 297.00 482.00 
394.00 306.00 490.00 
394.00 306.00 490.00 
402.00 297.00 523.00 
402.00 297.00 523.00 
396.00 266.00 550.00 
396.00 266.00 550.00 
364.00 246.00 567.00 
364.00 246.00 567.00 
371.00 237.00 570.00 
371.00 237.00 570.00 
346.00 252.00 559.00 
346.00 252.00 559.00 
327.00 280.00 527.00 
327.00 280.00 527.00 
345.00 295.00 500.00 
345.00 295.00 500.00 
372.00 304.00 486.00 
372.00 304.00 486.00 
395.00 300.00 488.00 
395.00 300.00 488.00 
380.00 292.00 489.00 
380.00 292.00 489.00 
375.00 300.00 498.00 
375.00 300.00 498.00 
355.00 297.00 487.00 
355.00 297.00 487.00 
339.00 289.00 457.00 
339.00 289.00 457.00 
352.00 292.00 454.00 
352.00 292.00 454.00 
348.00 293.00 459.00 
348.00 293.00 459.00 
342.00 291.00 468.00 
342.00 291.00 468.00 
337.00 291.00 478.00 
337.00 291.00 478.00 
332.00 284.00 471.00 
332.00 284.00 471.00 
324.00 276.00 455.00 
324.00 276.00 455.00 
336.00 260.00 433.00 
336.00 260.00 433.00 
353.00 263.00 410.00 
353.00 263.00 410.00 
403.00 273.00 426.00 
403.00 273.00 426.00 
411.00 288.00 452.00 
411.00 288.00 452.00 
409.00 298.00 478.00 
409.00 298.00 478.00 
395.00 300.00 499.00 
395.00 300.00 499.00 
395.00 300.00 499.00 
370.00 298.00 499.00 
370.00 298.00 499.00 
342.00 289.00 502.00 
342.00 289.00 502.00 
323.00 284.00 492.00 
323.00 284.00 492.00 
336.00 283.00 501.00 
336.00 283.00 501.00 
343.00 287.00 516.00 
343.00 287.00 516.00 
337.00 276.00 534.00 
337.00 276.00 534.00 
326.00 263.00 537.00 
326.00 263.00 537.00 
307.00 233.00 544.00 
307.00 233.00 544.00 
340.00 219.00 566.00 
340.00 219.00 566.00 
422.00 208.00 559.00 
422.00 208.00 559.00 
471.00 214.00 502.00 
471.00 214.00 502.00 
468.00 195.00 458.00 
468.00 195.00 458.00 
430.00 190.00 415.00 
430.00 190.00 415.00 
398.00 183.00 395.00 
398.00 183.00 395.00 
377.00 166.00 398.00 
377.00 166.00 398.00 
298.00 159.00 435.00 
298.00 159.00 435.00 
284.00 154.00 498.00 
284.00 154.00 498.00 
301.00 159.00 528.00 
301.00 159.00 528.00 
328.00 157.00 558.00 
328.00 157.00 558.00 
372.00 166.00 574.00 
372.00 166.00 574.00 
410.00 161.00 564.00 
410.00 161.00 564.00 
433.00 181.00 553.00 
433.00 181.00 553.00 
419.00 181.00 561.00 
419.00 181.00 561.00 
390.00 174.00 564.00 
390.00 174.00 564.00 
344.00 180.00 564.00 
344.00 180.00 564.00 
285.00 197.00 524.00 
285.00 197.00 524.00 
278.00 211.00 484.00 
278.00 211.00 484.00 
278.00 223.00 470.00 
278.00 223.00 470.00 
281.00 206.00 470.00 
281.00 206.00 470.00 
287.00 192.00 454.00 
287.00 192.00 454.00 
293.00 193.00 434.00 
293.00 193.00 434.00 
328.00 197.00 403.00 
328.00 197.00 403.00 
355.00 204.00 393.00 
355.00 204.00 393.00 
379.00 211.00 396.00 
379.00 211.00 396.00 
418.00 203.00 401.00 
418.00 203.00 401.00 
447.00 207.00 422.00 
447.00 207.00 422.00 
464.00 211.00 447.00 
464.00 211.00 447.00 
477.00 217.00 474.00 
477.00 217.00 474.00 
466.00 231.00 510.00 
466.00 231.00 510.00 
436.00 253.00 535.00 
436.00 253.00 535.00 
411.00 267.00 540.00 
411.00 267.00 540.00 
402.00 281.00 538.00 
402.00 281.00 538.00 
403.00 270.00 541.00 
403.00 270.00 541.00 
407.00 289.00 520.00 
407.00 289.00 520.00 
404.00 302.00 473.00 
404.00 302.00 473.00 
357.00 288.00 461.00 
357.00 288.00 461.00 
311.00 270.00 493.00 
311.00 270.00 493.00 
292.00 235.00 512.00 
292.00 235.00 512.00 
329.00 215.00 568.00 
329.00 215.00 568.00 
328.00 215.00 556.00 
328.00 215.00 556.00 
332.00 217.00 564.00 
332.00 217.00 564.00 
310.00 209.00 549.00 
310.00 209.00 549.00 
315.00 190.00 560.00 
315.00 190.00 560.00 
313.00 183.00 555.00 
313.00 183.00 555.00 
300.00 199.00 550.00 
300.00 199.00 550.00 
299.00 204.00 547.00 
299.00 204.00 547.00 
307.00 214.00 538.00 
307.00 214.00 538.00 
325.00 212.00 555.00 
325.00 212.00 555.00 
325.00 212.00 555.00 
388.00 212.00 571.00 
388.00 212.00 571.00 
446.00 248.00 539.00 
446.00 248.00 539.00 
456.00 244.00 515.00 
456.00 244.00 515.00 
459.00 248.00 492.00 
459.00 248.00 492.00 
422.00 257.00 420.00 
422.00 257.00 420.00 
338.00 238.00 407.00 
338.00 238.00 407.00 
278.00 181.00 490.00 
278.00 181.00 490.00 
317.00 134.00 542.00 
317.00 134.00 542.00 
365.00 94.00 518.00 
365.00 94.00 518.00 
374.00 94.00 505.00 
374.00 94.00 505.00 
363.00 93.00 477.00 
363.00 93.00 477.00 
371.00 93.00 461.00 
371.00 93.00 461.00 
379.00 97.00 448.00 
379.00 97.00 448.00 
396.00 108.00 424.00 
396.00 108.00 424.00 
421.00 133.00 422.00 
421.00 133.00 422.00 
432.00 139.00 425.00 
432.00 139.00 425.00 
418.00 141.00 413.00 
418.00 141.00 413.00 
452.00 168.00 428.00 
452.00 168.00 428.00 
473.00 190.00 453.00 
473.00 190.00 453.00 
479.00 195.00 476.00 
479.00 195.00 476.00 
466.00 198.00 530.00 
466.00 198.00 530.00 
431.00 198.00 556.00 
431.00 198.00 556.00 
400.00 184.00 577.00 
400.00 184.00 577.00 
382.00 175.00 574.00 
382.00 175.00 574.00 
375.00 169.00 566.00 
375.00 169.00 566.00 
384.00 180.00 574.00 
384.00 180.00 574.00 
318.00 175.00 553.00 
318.00 175.00 553.00 
289.00 189.00 534.00 
289.00 189.00 534.00 
278.00 209.00 469.00 
278.00 209.00 469.00 
299.00 218.00 430.00 
299.00 218.00 430.00 
356.00 222.00 397.00 
356.00 222.00 397.00 
416.00 233.00 403.00 
416.00 233.00 403.00 
454.00 228.00 432.00 
454.00 228.00 432.00 
452.00 219.00 424.00 
452.00 219.00 424.00 
399.00 219.00 397.00 
399.00 219.00 397.00 
303.00 218.00 425.00 
303.00 218.00 425.00 
287.00 210.00 452.00 
287.00 210.00 452.00 
279.00 197.00 507.00 
279.00 197.00 507.00 
313.00 189.00 556.00 
313.00 189.00 556.00 
344.00 196.00 574.00 
344.00 196.00 574.00 
372.00 203.00 575.00 
372.00 203.00 575.00 
400.00 195.00 570.00 
400.00 195.00 570.00 
429.00 204.00 555.00 
429.00 204.00 555.00 
463.00 221.00 533.00 
463.00 221.00 533.00 
476.00 219.00 480.00 
476.00 219.00 480.00 
437.00 205.00 404.00 
437.00 205.00 404.00 
362.00 201.00 400.00 
362.00 201.00 400.00 
309.00 209.00 428.00 
309.00 209.00 428.00 
297.00 220.00 444.00 
297.00 220.00 444.00 
284.00 229.00 475.00 
284.00 229.00 475.00 
280.00 198.00 513.00 
280.00 198.00 513.00 
310.00 160.00 541.00 
310.00 160.00 541.00 
322.00 142.00 540.00 
322.00 142.00 540.00 
336.00 126.00 535.00 
336.00 126.00 535.00 
342.00 112.00 531.00 
342.00 112.00 531.00 
371.00 124.00 539.00 
371.00 124.00 539.00 
424.00 131.00 522.00 
424.00 131.00 522.00 
453.00 135.00 462.00 
453.00 135.00 462.00 
428.00 134.00 422.00 
428.00 134.00 422.00 
428.00 134.00 422.00 
444.00 134.00 438.00 
444.00 134.00 438.00 
450.00 141.00 523.00 
450.00 141.00 523.00 
371.00 137.00 551.00 
371.00 137.00 551.00 
307.00 123.00 507.00 
307.00 123.00 507.00 
299.00 136.00 446.00 
299.00 136.00 446.00 
309.00 177.00 419.00 
309.00 177.00 419.00 
326.00 224.00 413.00 
326.00 224.00 413.00 
373.00 261.00 410.00 
373.00 261.00 410.00 
400.00 283.00 433.00 
400.00 283.00 433.00 
428.00 285.00 457.00 
428.00 285.00 457.00 
434.00 276.00 512.00 
434.00 276.00 512.00 
429.00 264.00 531.00 
429.00 264.00 531.00 
436.00 256.00 531.00 
436.00 256.00 531.00 
428.00 216.00 555.00 
428.00 216.00 555.00 
416.00 177.00 563.00 
416.00 177.00 563.00 
397.00 175.00 570.00 
397.00 175.00 570.00 
412.00 212.00 572.00 
412.00 212.00 572.00 
429.00 258.00 536.00 
429.00 258.00 536.00 
426.00 282.00 503.00 
426.00 282.00 503.00 
433.00 275.00 485.00 
433.00 275.00 485.00 
456.00 261.00 473.00 
456.00 261.00 473.00 
470.00 221.00 485.00 
470.00 221.00 485.00 
461.00 197.00 433.00 
461.00 197.00 433.00 
415.00 158.00 413.00 
415.00 158.00 413.00 
353.00 115.00 434.00 
353.00 115.00 434.00 
398.00 106.00 445.00 
398.00 106.00 445.00 
399.00 110.00 450.00 
399.00 110.00 450.00 
393.00 106.00 445.00 
393.00 106.00 445.00 
349.00 133.00 421.00 
349.00 133.00 421.00 
347.00 123.00 425.00 
347.00 123.00 425.00 
329.00 109.00 470.00 
329.00 109.00 470.00 
372.00 104.00 521.00 
372.00 104.00 521.00 
380.00 117.00 531.00 
380.00 117.00 531.00 
369.00 117.00 534.00 
369.00 117.00 534.00 
343.00 129.00 544.00 
343.00 129.00 544.00 
347.00 138.00 546.00 
347.00 138.00 546.00 
334.00 137.00 545.00 
334.00 137.00 545.00 
338.00 131.00 541.00 
338.00 131.00 541.00 
321.00 112.00 503.00 
321.00 112.00 503.00 
344.00 107.00 461.00 
344.00 107.00 461.00 
365.00 109.00 447.00 
365.00 109.00 447.00 
403.00 119.00 439.00 
403.00 119.00 439.00 
434.00 125.00 446.00 
434.00 125.00 446.00 
439.00 130.00 452.00 
439.00 130.00 452.00 
448.00 130.00 468.00 
448.00 130.00 468.00 
451.00 134.00 501.00 
451.00 134.00 501.00 
443.00 141.00 528.00 
443.00 141.00 528.00 
432.00 145.00 540.00 
432.00 145.00 540.00 
421.00 142.00 543.00 
421.00 142.00 543.00 
446.00 141.00 519.00 
446.00 141.00 519.00 
443.00 129.00 449.00 
443.00 129.00 449.00 
381.00 123.00 425.00 
381.00 123.00 425.00 
334.00 112.00 455.00 
334.00 112.00 455.00 
329.00 110.00 483.00 
329.00 110.00 483.00 
339.00 121.00 537.00 
339.00 121.00 537.00 
348.00 129.00 554.00 
348.00 129.00 554.00 
358.00 137.00 557.00 
358.00 137.00 557.00 
358.00 137.00 557.00 
368.00 139.00 559.00 
368.00 139.00 559.00 
336.00 119.00 532.00 
336.00 119.00 532.00 
312.00 116.00 515.00 
312.00 116.00 515.00 
330.00 113.00 506.00 
330.00 113.00 506.00 
351.00 125.00 531.00 
351.00 125.00 531.00 
342.00 109.00 519.00 
342.00 109.00 519.00 
291.00 135.00 494.00 
291.00 135.00 494.00 
296.00 179.00 525.00 
296.00 179.00 525.00 
307.00 200.00 545.00 
307.00 200.00 545.00 
317.00 246.00 537.00 
317.00 246.00 537.00 
332.00 278.00 513.00 
332.00 278.00 513.00 
364.00 287.00 519.00 
364.00 287.00 519.00 
386.00 274.00 545.00 
386.00 274.00 545.00 
372.00 256.00 566.00 
372.00 256.00 566.00 
360.00 243.00 556.00 
360.00 243.00 556.00 
352.00 257.00 556.00 
352.00 257.00 556.00 
341.00 290.00 530.00 
341.00 290.00 530.00 
324.00 286.00 495.00 
324.00 286.00 495.00 
326.00 285.00 473.00 
326.00 285.00 473.00 
326.00 281.00 460.00 
326.00 281.00 460.00 
342.00 285.00 439.00 
342.00 285.00 439.00 
384.00 286.00 438.00 
384.00 286.00 438.00 
403.00 292.00 456.00 
403.00 292.00 456.00 
400.00 294.00 456.00 
400.00 294.00 456.00 
358.00 293.00 470.00 
358.00 293.00 470.00 
336.00 291.00 495.00 
336.00 291.00 495.00 
327.00 285.00 503.00 
327.00 285.00 503.00 
326.00 289.00 485.00 
326.00 289.00 485.00 
354.00 282.00 516.00 
354.00 282.00 516.00 
383.00 279.00 527.00 
383.00 279.00 527.00 
376.00 300.00 501.00 
376.00 300.00 501.00 
365.00 297.00 505.00 
365.00 297.00 505.00 
358.00 297.00 494.00 
358.00 297.00 494.00 
369.00 296.00 504.00 
369.00 296.00 504.00 
361.00 293.00 504.00 
361.00 293.00 504.00 
365.00 300.00 492.00 
365.00 300.00 492.00 
390.00 299.00 505.00 
390.00 299.00 505.00 
387.00 296.00 503.00 
387.00 296.00 503.00 
372.00 294.00 520.00 
372.00 294.00 520.00 
342.00 279.00 511.00 
342.00 279.00 511.00 
328.00 291.00 465.00 
328.00 291.00 465.00 
368.00 286.00 437.00 
368.00 286.00 437.00 
395.00 269.00 422.00 
395.00 269.00 422.00 
391.00 276.00 424.00 
391.00 276.00 424.00 
415.00 267.00 429.00 
415.00 267.00 429.00 
445.00 253.00 437.00 
445.00 253.00 437.00 
468.00 228.00 465.00 
468.00 228.00 465.00 
461.00 205.00 518.00 
461.00 205.00 518.00 
428.00 177.00 555.00 
428.00 177.00 555.00 
383.00 145.00 561.00 
383.00 145.00 561.00 
383.00 146.00 560.00 
383.00 146.00 560.00 
348.00 143.00 559.00 
348.00 143.00 559.00 
346.00 141.00 549.00 
346.00 141.00 549.00 
331.00 146.00 553.00 
331.00 146.00 553.00 
300.00 127.00 486.00 
300.00 127.00 486.00 
342.00 116.00 413.00 
342.00 116.00 413.00 
430.00 142.00 414.00 
430.00 142.00 414.00 
446.00 144.00 426.00 
446.00 144.00 426.00 
362.00 131.00 424.00 
362.00 131.00 424.00 
320.00 109.00 488.00 
320.00 109.00 488.00 
384.00 140.00 558.00 
384.00 140.00 558.00 
384.00 140.00 558.00 
461.00 222.00 520.00 
461.00 222.00 520.00 
450.00 259.00 485.00 
450.00 259.00 485.00 
434.00 284.00 478.00 
434.00 284.00 478.00 
389.00 291.00 447.00 
389.00 291.00 447.00 
364.00 293.00 445.00 
364.00 293.00 445.00 
381.00 299.00 453.00 
381.00 299.00 453.00 
416.00 274.00 437.00 
416.00 274.00 437.00 
360.00 264.00 416.00 
360.00 264.00 416.00 
304.00 239.00 444.00 
304.00 239.00 444.00 
292.00 232.00 444.00 
292.00 232.00 444.00 
290.00 221.00 441.00 
290.00 221.00 441.00 
295.00 221.00 430.00 
295.00 221.00 430.00 
361.00 227.00 398.00 
361.00 227.00 398.00 
453.00 258.00 437.00 
453.00 258.00 437.00 
455.00 257.00 510.00
