-251.00 -259.00 710.00
-229.00 -250.00 682.00
-186.00 -243.00 667.00
-142.00 -235.00 682.00
-123.00 -234.00 707.00
-116.00 -239.00 709.00
-125.00 -238.00 693.00
-157.00 -255.00 670.00
-181.00 -250.00 670.00
-209.00 -251.00 674.00
-237.00 -258.00 684.00
-258.00 -257.00 711.00
-261.00 -255.00 735.00
-257.00 -261.00 763.00
-242.00 -260.00 776.00
-224.00 -260.00 796.00
-205.00 -261.00 801.00
-178.00 -266.00 795.00
-161.00 -269.00 797.00
-149.00 -267.00 789.00
-133.00 -270.00 776.00
-122.00 -270.00 760.00
-119.00 -270.00 751.00
-115.00 -274.00 765.00
-138.00 -273.00 782.00
-200.00 -275.00 796.00
-206.00 -273.00 797.00
-228.00 -267.00 780.00
-252.00 -248.00 754.00
-259.00 -225.00 726.00
-250.00 -213.00 696.00
-219.00 -181.00 700.00
-204.00 -169.00 699.00
-184.00 -173.00 705.00
-175.00 -165.00 700.00
-176.00 -167.00 704.00
-160.00 -169.00 705.00
-146.00 -170.00 731.00
-147.00 -175.00 751.00
-159.00 -171.00 768.00
-172.00 -190.00 783.00
-180.00 -184.00 777.00
-186.00 -176.00 777.00
-190.00 -175.00 770.00
-196.00 -167.00 764.00
-174.00 -166.00 763.00
-152.00 -169.00 760.00
-139.00 -179.00 736.00
-134.00 -184.00 710.00
-145.00 -211.00 686.00
-159.00 -231.00 665.00
-173.00 -251.00 665.00
-161.00 -257.00 666.00
-189.00 -257.00 663.00
-222.00 -258.00 671.00
-251.00 -232.00 700.00
-252.00 -217.00 736.00
-247.00 -197.00 757.00
-236.00 -201.00 759.00
-221.00 -191.00 775.00
-208.00 -188.00 778.00
-187.00 -171.00 765.00
-174.00 -161.00 743.00
-170.00 -169.00 733.00
-151.00 -172.00 713.00
-148.00 -180.00 711.00
-154.00 -172.00 716.00
-171.00 -169.00 726.00
-196.00 -166.00 730.00
-206.00 -169.00 748.00
-198.00 -171.00 773.00
-186.00 -172.00 778.00
-168.00 -173.00 772.00
-151.00 -169.00 751.00
-132.00 -179.00 733.00
-124.00 -199.00 748.00
-123.00 -224.00 765.00
-150.00 -239.00 788.00
-185.00 -242.00 801.00
-226.00 -227.00 790.00
-246.00 -218.00 770.00
-257.00 -231.00 739.00
-256.00 -256.00 723.00
-243.00 -265.00 711.00
-241.00 -278.00 713.00
-229.00 -291.00 705.00
-212.00 -285.00 692.00
-207.00 -300.00 685.00
-187.00 -306.00 694.00
-182.00 -308.00 710.00
-168.00 -310.00 721.00
-147.00 -300.00 747.00
-151.00 -298.00 763.00
-157.00 -285.00 783.00
-175.00 -271.00 798.00
-204.00 -271.00 787.00
-221.00 -276.00 769.00
-231.00 -284.00 760.00
-225.00 -289.00 774.00
-187.00 -293.00 783.00
-163.00 -289.00 773.00
-138.00 -287.00 755.00
-137.00 -289.00 726.00
-150.00 -285.00 708.00
-179.00 -299.00 696.00
-173.00 -305.00 707.00
-182.00 -307.00 715.00
-194.00 -308.00 703.00
-189.00 -304.00 707.00
-203.00 -308.00 707.00
-220.00 -304.00 724.00
-224.00 -301.00 741.00
-218.00 -295.00 758.00
-196.00 -298.00 780.00
-141.00 -296.00 761.00
-135.00 -292.00 734.00
-147.00 -296.00 760.00
-172.00 -295.00 787.00
-167.00 -294.00 780.00
-181.00 -275.00 783.00
-236.00 -267.00 770.00
-237.00 -283.00 731.00
-225.00 -300.00 728.00
-229.00 -304.00 737.00
-232.00 -294.00 735.00
-209.00 -293.00 701.00
-155.00 -285.00 691.00
-128.00 -277.00 715.00
-128.00 -275.00 701.00
-208.00 -272.00 686.00
-214.00 -253.00 688.00
-236.00 -248.00 697.00
-261.00 -238.00 729.00
-248.00 -237.00 769.00
-221.00 -227.00 789.00
-192.00 -214.00 799.00
-155.00 -198.00 778.00
-141.00 -188.00 752.00
-144.00 -172.00 743.00
-177.00 -164.00 752.00
-211.00 -162.00 726.00
-207.00 -173.00 695.00
-171.00 -184.00 692.00
-152.00 -187.00 690.00
-148.00 -184.00 704.00
-148.00 -168.00 723.00
-155.00 -170.00 729.00
-160.00 -165.00 732.00
-177.00 -161.00 749.00
-193.00 -160.00 751.00
-201.00 -163.00 733.00
-216.00 -169.00 718.00
-232.00 -177.00 734.00
-250.00 -197.00 723.00
-257.00 -197.00 731.00
-238.00 -176.00 739.00
-193.00 -161.00 727.00
-192.00 -158.00 734.00
-184.00 -164.00 713.00
-170.00 -162.00 710.00
-179.00 -171.00 706.00
-163.00 -169.00 702.00
-132.00 -190.00 716.00
-129.00 -185.00 708.00
-121.00 -195.00 710.00
-121.00 -198.00 748.00
-144.00 -181.00 770.00
-192.00 -173.00 775.00
-211.00 -157.00 759.00
-212.00 -163.00 734.00
-217.00 -172.00 758.00
-217.00 -200.00 777.00
-227.00 -221.00 783.00
-237.00 -223.00 782.00
-248.00 -215.00 771.00
-250.00 -199.00 735.00
-239.00 -198.00 704.00
-210.00 -206.00 674.00
-181.00 -216.00 671.00
-181.00 -215.00 671.00
-224.00 -232.00 677.00
-261.00 -242.00 723.00
-248.00 -244.00 767.00
-203.00 -252.00 800.00
-157.00 -257.00 797.00
-165.00 -277.00 791.00
-171.00 -290.00 781.00
-161.00 -296.00 774.00
-141.00 -292.00 754.00
-136.00 -295.00 753.00
-131.00 -290.00 741.00
-138.00 -275.00 697.00
-183.00 -283.00 678.00
-217.00 -276.00 685.00
-262.00 -261.00 724.00
-216.00 -271.00 791.00
-172.00 -274.00 793.00
-171.00 -279.00 797.00
-151.00 -279.00 781.00
-156.00 -288.00 783.00
-171.00 -289.00 785.00
-191.00 -299.00 774.00
-217.00 -313.00 734.00
-212.00 -301.00 699.00
-193.00 -273.00 667.00
-231.00 -255.00 682.00
-249.00 -256.00 768.00
-160.00 -276.00 786.00
-159.00 -250.00 802.00
-179.00 -270.00 799.00
-187.00 -275.00 794.00
-214.00 -261.00 792.00
-212.00 -262.00 792.00
-217.00 -259.00 797.00
-196.00 -239.00 808.00
-166.00 -240.00 802.00
-138.00 -233.00 787.00
-115.00 -204.00 748.00
-126.00 -187.00 697.00
-170.00 -203.00 664.00
-224.00 -222.00 672.00
-242.00 -231.00 690.00
-265.00 -235.00 716.00
-261.00 -233.00 748.00
-259.00 -233.00 749.00
-250.00 -235.00 762.00
-215.00 -248.00 793.00
-157.00 -271.00 789.00
-134.00 -269.00 763.00
-127.00 -278.00 737.00
-126.00 -270.00 713.00
-129.00 -269.00 708.00
-130.00 -277.00 734.00
-166.00 -275.00 780.00
-211.00 -271.00 792.00
-249.00 -267.00 760.00
-251.00 -287.00 724.00
-230.00 -285.00 705.00
-210.00 -285.00 680.00
-197.00 -273.00 679.00
-168.00 -273.00 679.00
-138.00 -267.00 696.00
-115.00 -263.00 717.00
-116.00 -263.00 724.00
-122.00 -272.00 709.00
-155.00 -274.00 674.00
-192.00 -243.00 666.00
-235.00 -216.00 683.00
-260.00 -215.00 729.00
-247.00 -224.00 771.00
-220.00 -205.00 790.00
-191.00 -200.00 791.00
-166.00 -208.00 794.00
-150.00 -212.00 784.00
-139.00 -192.00 774.00
-138.00 -183.00 762.00
-142.00 -181.00 756.00
-142.00 -170.00 747.00
-150.00 -168.00 726.00
-158.00 -165.00 712.00
-157.00 -169.00 713.00
-160.00 -167.00 708.00
-165.00 -160.00 710.00
-170.00 -157.00 712.00
-181.00 -156.00 711.00
-191.00 -152.00 722.00
-193.00 -152.00 740.00
-180.00 -153.00 745.00
-165.00 -168.00 757.00
-146.00 -173.00 742.00
-138.00 -175.00 704.00
-159.00 -215.00 676.00
-193.00 -207.00 665.00
-210.00 -205.00 669.00
-230.00 -194.00 696.00
-238.00 -206.00 700.00
-249.00 -200.00 711.00
-256.00 -203.00 722.00
-250.00 -201.00 759.00
-238.00 -219.00 772.00
-231.00 -229.00 787.00
-218.00 -229.00 780.00
-207.00 -243.00 796.00
-171.00 -222.00 789.00
-138.00 -232.00 786.00
-131.00 -231.00 785.00
-123.00 -230.00 771.00
-117.00 -229.00 740.00
-115.00 -223.00 734.00
-117.00 -235.00 705.00
-128.00 -240.00 694.00
-152.00 -239.00 671.00
-174.00 -233.00 664.00
-214.00 -248.00 670.00
-249.00 -240.00 703.00
-255.00 -242.00 722.00
-249.00 -247.00 700.00
-201.00 -249.00 663.00
-143.00 -230.00 677.00
-139.00 -216.00 690.00
-114.00 -216.00 718.00
-136.00 -192.00 758.00
-190.00 -179.00 776.00
-220.00 -182.00 768.00
-241.00 -189.00 733.00
-240.00 -193.00 709.00
-234.00 -187.00 704.00
-217.00 -224.00 678.00
-188.00 -231.00 667.00
-163.00 -245.00 672.00
-149.00 -235.00 680.00
-125.00 -219.00 692.00
-119.00 -196.00 728.00
-152.00 -184.00 767.00
-189.00 -188.00 773.00
-233.00 -185.00 746.00
-248.00 -194.00 742.00
-255.00 -210.00 728.00
-253.00 -221.00 707.00
-206.00 -239.00 676.00
-204.00 -266.00 682.00
-173.00 -264.00 673.00
-124.00 -232.00 708.00
-144.00 -185.00 736.00
-170.00 -186.00 757.00
-180.00 -178.00 755.00
-178.00 -167.00 732.00
-183.00 -160.00 750.00
-183.00 -176.00 776.00
-221.00 -203.00 783.00
-232.00 -222.00 776.00
-248.00 -203.00 764.00
-244.00 -194.00 763.00
-229.00 -194.00 757.00
-242.00 -184.00 756.00
-236.00 -195.00 692.00
-189.00 -205.00 663.00
-146.00 -168.00 705.00
-130.00 -194.00 748.00
-136.00 -194.00 779.00
-147.00 -192.00 779.00
-178.00 -184.00 785.00
-234.00 -193.00 769.00
-257.00 -213.00 733.00
-254.00 -209.00 701.00
-239.00 -189.00 699.00
-199.00 -178.00 688.00
-156.00 -185.00 695.00
-118.00 -209.00 716.00
-114.00 -240.00 742.00
-126.00 -237.00 762.00
-136.00 -214.00 771.00
-167.00 -182.00 769.00
-191.00 -163.00 749.00
-208.00 -167.00 732.00
-216.00 -172.00 712.00
-198.00 -174.00 696.00
-189.00 -175.00 683.00
-193.00 -172.00 697.00
-181.00 -177.00 683.00
-181.00 -188.00 672.00
-173.00 -205.00 674.00
-150.00 -209.00 674.00
-135.00 -194.00 692.00
-129.00 -187.00 715.00
-136.00 -175.00 734.00
-147.00 -173.00 741.00
-153.00 -169.00 750.00
-164.00 -173.00 746.00
-142.00 -173.00 726.00
-155.00 -185.00 695.00
-188.00 -197.00 673.00
-231.00 -208.00 679.00
-249.00 -201.00 701.00
-236.00 -176.00 731.00
-223.00 -173.00 753.00
-191.00 -173.00 771.00
-149.00 -176.00 752.00
-137.00 -188.00 704.00
-145.00 -208.00 682.00
-174.00 -197.00 678.00
-214.00 -202.00 672.00
-236.00 -201.00 693.00
-244.00 -195.00 697.00
-232.00 -180.00 729.00
-215.00 -172.00 752.00
-183.00 -173.00 764.00
-151.00 -174.00 755.00
-142.00 -177.00 719.00
-145.00 -189.00 691.00
-177.00 -207.00 669.00
-203.00 -214.00 669.00
-227.00 -229.00 674.00
-237.00 -257.00 690.00
-247.00 -271.00 694.00
-243.00 -290.00 723.00
-223.00 -302.00 758.00
-207.00 -288.00 776.00
-187.00 -282.00 778.00
-179.00 -275.00 787.00
-154.00 -257.00 790.00
-145.00 -273.00 771.00
-134.00 -245.00 783.00
-140.00 -215.00 786.00
-143.00 -203.00 774.00
-154.00 -192.00 779.00
-174.00 -187.00 777.00
-177.00 -174.00 762.00
-183.00 -172.00 763.00
-193.00 -174.00 759.00
-209.00 -165.00 751.00
-221.00 -166.00 729.00
-224.00 -178.00 697.00
-177.00 -170.00 704.00
-154.00 -172.00 736.00
-144.00 -172.00 739.00
-142.00 -177.00 732.00
-139.00 -191.00 757.00
-134.00 -223.00 767.00
-149.00 -254.00 778.00
-190.00 -280.00 780.00
-189.00 -291.00 775.00
-206.00 -287.00 776.00
-197.00 -268.00 789.00
-198.00 -272.00 796.00
-208.00 -268.00 790.00
-211.00 -267.00 793.00
-210.00 -272.00 785.00
-199.00 -287.00 791.00
-187.00 -293.00 780.00
-179.00 -291.00 777.00
-180.00 -298.00 784.00
-174.00 -295.00 783.00
-179.00 -296.00 780.00
-179.00 -295.00 780.00
-180.00 -293.00 785.00
